2025-10-02 15:15:51,721 - WARNING - [ERR-0001] - [667655e0] Attempting to extract JSON from text (length: 20100 chars) | From: helpers.py:extract_json_from_text()
2025-10-02 15:15:51,727 - ERROR - [ERR-0001] - [d9de56a9] Failed to extract any valid JSON from text | From: helpers.py:extract_json_from_text()
2025-10-02 15:15:51,731 - ERROR - [ERR-0001] - [5d1fd535] Text preview: {
  "title": "Vix's VXX Faces Continued Decay Amidst Muted Volatility and Persistent Contango",
2025-10-02 17:28:16,630 - INFO - [INFO] - Updated document_generated flag to True for tickers: ['LTC-USD']
2025-10-02 17:28:16,632 - ERROR - [ERR-0001] - [4e8b0ab4] Error processing ticker LTC-USD | Exception: NotImplementedError: Collection objects do not implement truth value testing or bool(). Please compare with None instead: collection is not None | From: batch_run.py:process_ticker()
2025-10-02 17:28:23,120 - INFO - [INFO] - Updated document_generated flag to True for tickers: ['STX4847-USD']
2025-10-02 17:28:23,122 - ERROR - [ERR-0001] - [0c613b9a] Error processing ticker STX4847-USD | Exception: NotImplementedError: Collection objects do not implement truth value testing or bool(). Please compare with None instead: collection is not None | From: batch_run.py:process_ticker()
2025-10-02 17:28:25,008 - INFO - [INFO] - Updated document_generated flag to True for tickers: ['DOGE-USD']
2025-10-02 17:28:25,010 - ERROR - [ERR-0001] - [ceff28a1] Error processing ticker DOGE-USD | Exception: NotImplementedError: Collection objects do not implement truth value testing or bool(). Please compare with None instead: collection is not None | From: batch_run.py:process_ticker()
2025-10-02 17:28:33,458 - WARNING - [ERR-0001] - [bcc7e242] Attempting to extract JSON from text (length: 41404 chars) | From: helpers.py:extract_json_from_text()
2025-10-02 17:28:33,460 - WARNING - [ERR-0001] - [39b16ea7] Successfully extracted JSON using end object pattern | From: helpers.py:extract_json_from_text()
2025-10-02 17:28:33,461 - INFO - [INFO] - Successfully parsed AI response as JSON
2025-10-02 17:28:38,373 - WARNING - [ERR-0001] - [179346b0] Attempting to extract JSON from text (length: 24207 chars) | From: helpers.py:extract_json_from_text()
2025-10-02 17:28:38,376 - WARNING - [ERR-0001] - [436012d2] Successfully extracted JSON using end object pattern | From: helpers.py:extract_json_from_text()
2025-10-02 17:28:38,376 - INFO - [INFO] - Successfully parsed AI response as JSON
2025-10-02 17:28:39,668 - INFO - [INFO] - Updated document_generated flag to True for tickers: ['FIL-USD']
2025-10-02 17:28:39,671 - ERROR - [ERR-0001] - [794217be] Error processing ticker FIL-USD | Exception: NotImplementedError: Collection objects do not implement truth value testing or bool(). Please compare with None instead: collection is not None | From: batch_run.py:process_ticker()
2025-10-02 17:28:44,543 - INFO - [INFO] - Updated document_generated flag to True for tickers: ['XRP-USD']
2025-10-02 17:28:44,547 - ERROR - [ERR-0001] - [0e500540] Error processing ticker XRP-USD | Exception: NotImplementedError: Collection objects do not implement truth value testing or bool(). Please compare with None instead: collection is not None | From: batch_run.py:process_ticker()
2025-10-02 17:28:45,142 - WARNING - [ERR-0001] - [7ab7c192] Attempting to extract JSON from text (length: 21383 chars) | From: helpers.py:extract_json_from_text()
2025-10-02 17:28:45,144 - WARNING - [ERR-0001] - [9f7f1480] JSON parsing failed for end object pattern: Expecting ',' delimiter: line 11 column 4655 (char 9255) | From: helpers.py:extract_json_from_text()
2025-10-02 17:28:45,145 - ERROR - [ERR-0404] - [0b481be3] Error in holistic_market_model | Exception: TypeError: 'int' object is not callable | From: holistic.py:run_holistic_market_model()
2025-10-02 17:28:45,146 - ERROR - [ERR-0001] - [605bce6b] Error processing ticker APE-USD | Exception: NotImplementedError: Collection objects do not implement truth value testing or bool(). Please compare with None instead: collection is not None | From: batch_run.py:process_ticker()
2025-10-02 17:28:46,209 - INFO - [INFO] - Updated document_generated flag to True for tickers: ['MANA-USD']
2025-10-02 17:28:46,210 - ERROR - [ERR-0001] - [c13b0a7c] Error processing ticker MANA-USD | Exception: NotImplementedError: Collection objects do not implement truth value testing or bool(). Please compare with None instead: collection is not None | From: batch_run.py:process_ticker()
2025-10-02 17:28:46,489 - INFO - [INFO] - Updated document_generated flag to True for tickers: ['UNI7083-USD']
2025-10-02 17:28:46,492 - ERROR - [ERR-0001] - [755b1ff5] Error processing ticker UNI7083-USD | Exception: NotImplementedError: Collection objects do not implement truth value testing or bool(). Please compare with None instead: collection is not None | From: batch_run.py:process_ticker()
2025-10-02 17:28:48,676 - INFO - [INFO] - Updated document_generated flag to True for tickers: ['AVAX-USD']
2025-10-02 17:28:48,679 - ERROR - [ERR-0001] - [d3493c53] Error processing ticker AVAX-USD | Exception: NotImplementedError: Collection objects do not implement truth value testing or bool(). Please compare with None instead: collection is not None | From: batch_run.py:process_ticker()
2025-10-02 17:29:08,673 - ERROR - [ERR-0103] - [801fecaa] Error parsing factors response as JSON | Exception: JSONDecodeError: Expecting ',' delimiter: line 23 column 24 (char 2513) | From: helpers.py:get_factors()
2025-10-02 17:29:08,674 - WARNING - [WARN-0002] - [4563d204] Raw factors response: {
  "market_demand_adoption": {
    "description": "Demand for TRX is strong as of October 02, 2025, driven by significant stablecoin adoption, particularly with USDT, where TRON's supply exceeds $70 ... | From: helpers.py:get_factors()
2025-10-02 17:29:08,741 - INFO - [INFO] - Updated document_generated flag to True for tickers: ['TRX-USD']
2025-10-02 17:29:08,748 - ERROR - [ERR-0001] - [32cac7b4] Error processing ticker TRX-USD | Exception: NotImplementedError: Collection objects do not implement truth value testing or bool(). Please compare with None instead: collection is not None | From: batch_run.py:process_ticker()
2025-10-02 17:29:21,489 - WARNING - [ERR-0001] - [ecd3aea3] Attempting to extract JSON from text (length: 93327 chars) | From: helpers.py:extract_json_from_text()
2025-10-02 17:29:21,532 - WARNING - [ERR-0001] - [29e3e8db] Successfully extracted JSON using fallback pattern | From: helpers.py:extract_json_from_text()
2025-10-02 17:29:24,984 - INFO - [INFO] - Updated document_generated flag to True for tickers: ['ALGO-USD']
2025-10-02 17:29:24,986 - ERROR - [ERR-0001] - [c9bcf97a] Error processing ticker ALGO-USD | Exception: NotImplementedError: Collection objects do not implement truth value testing or bool(). Please compare with None instead: collection is not None | From: batch_run.py:process_ticker()
2025-10-02 17:29:51,177 - WARNING - [ERR-0303] - [0357ea5c] Missing required fields: ['title', 'market_outlook_narrative', 'rationale', 'analysis', 'recommendations', 'market_impact'] | From: helpers.py:validate_recommendations_schema()
2025-10-02 17:29:51,178 - ERROR - [ERR-0303] - [e07303ed] Invalid recommendations schema, skipping save | From: helpers.py:save_to_db_robust()
2025-10-02 17:29:51,178 - WARNING - [ERR-0001] - [52a41857] Database save failed, skipping flag update | From: helpers.py:save_to_db_with_fallback()
2025-10-02 17:29:51,179 - WARNING - [ERR-0003] - [296c3476] Failed to save recommendations to database | From: fx_long_short.py:run_fx_model()
2025-10-02 17:29:51,181 - ERROR - [ERR-0001] - [a95b4742] Error processing ticker NZDUSD=X | Exception: NotImplementedError: Collection objects do not implement truth value testing or bool(). Please compare with None instead: collection is not None | From: batch_run.py:process_ticker()
2025-10-02 17:30:01,532 - WARNING - [ERR-0001] - [0d667e1c] Attempting to extract JSON from text (length: 11197 chars) | From: helpers.py:extract_json_from_text()
2025-10-02 17:30:01,541 - ERROR - [ERR-0001] - [a6aaa4c4] Failed to extract any valid JSON from text | From: helpers.py:extract_json_from_text()
2025-10-02 17:30:01,541 - ERROR - [ERR-0001] - [1494b648] Text preview: ```json
{
  "title": "Gold's Ascent Continues: Geopolitical Uncertainty, Dovish Fed Fuel Record Highs",
  "market_outlook_narrative": [
    "Gold has experienced a remarkable surge in 2025, with prices reaching unprecedented levels, largely propelled by a confluence of escalating geopolitical tensions and a dovish shift in global monetary policy. Recent market action underscores gold's enduring appeal as a safe-haven asset amidst ongoing international conflicts and persistent diplomatic uncertai... | From: helpers.py:extract_json_from_text()
2025-10-02 17:30:01,542 - WARNING - [ERR-0001] - [e914bbff] Attempting to extract JSON from text (length: 11189 chars) | From: helpers.py:extract_json_from_text()
2025-10-02 17:30:01,548 - ERROR - [ERR-0001] - [0c642884] Failed to extract any valid JSON from text | From: helpers.py:extract_json_from_text()
2025-10-02 17:30:01,549 - ERROR - [ERR-0001] - [c61be5c6] Text preview: {
  "title": "Gold's Ascent Continues: Geopolitical Uncertainty, Dovish Fed Fuel Record Highs",
  "market_outlook_narrative": [
    "Gold has experienced a remarkable surge in 2025, with prices reaching unprecedented levels, largely propelled by a confluence of escalating geopolitical tensions and a dovish shift in global monetary policy. Recent market action underscores gold's enduring appeal as a safe-haven asset amidst ongoing international conflicts and persistent diplomatic uncertainties. D... | From: helpers.py:extract_json_from_text()
2025-10-02 17:30:01,549 - ERROR - [ERR-0001] - [6f09a98b] Failed to extract valid JSON from AI response | From: holistic.py:run_holistic_market_model()
2025-10-02 17:30:01,549 - WARNING - [WARN-0002] - [42a84c0c] Raw response content: {
  "title": "Gold's Ascent Continues: Geopolitical Uncertainty, Dovish Fed Fuel Record Highs",
  "market_outlook_narrative": [
    "Gold has experienced a remarkable surge in 2025, with prices reaching unprecedented levels, largely propelled by a confluence of escalating geopolitical tensions and a dovish shift in global monetary policy. Recent market action underscores gold's enduring appeal as a safe-haven asset amidst ongoing international conflicts and persistent diplomatic uncertainties. D... | From: holistic.py:run_holistic_market_model()
2025-10-02 17:30:01,551 - ERROR - [ERR-0001] - [a34c99c6] Error processing ticker GC=F | Exception: NotImplementedError: Collection objects do not implement truth value testing or bool(). Please compare with None instead: collection is not None | From: batch_run.py:process_ticker()
2025-10-02 17:34:23,900 - WARNING - [ERR-0001] - [46feef7d] Attempting to extract JSON from text (length: 65165 chars) | From: helpers.py:extract_json_from_text()
2025-10-02 17:34:23,936 - WARNING - [ERR-0001] - [d85f6077] Successfully extracted JSON using fallback pattern | From: helpers.py:extract_json_from_text()
2025-10-02 17:34:23,937 - WARNING - [ERR-0001] - [ae0674f3] Attempting to extract JSON from text (length: 488 chars) | From: helpers.py:extract_json_from_text()
2025-10-02 17:34:23,937 - WARNING - [ERR-0001] - [93e8084d] Successfully extracted JSON using end object pattern | From: helpers.py:extract_json_from_text()
2025-10-02 17:34:23,938 - INFO - [INFO] - Successfully parsed AI response as JSON
2025-10-02 17:35:08,164 - WARNING - [ERR-0303] - [431ee48c] Missing required fields: ['title', 'market_outlook_narrative', 'rationale', 'analysis', 'recommendations', 'market_impact'] | From: helpers.py:validate_recommendations_schema()
2025-10-02 17:35:08,165 - ERROR - [ERR-0303] - [06b224fe] Invalid recommendations schema, skipping save | From: helpers.py:save_to_db_robust()
2025-10-02 17:35:08,165 - WARNING - [ERR-0001] - [71e047b9] Database save failed, skipping flag update | From: helpers.py:save_to_db_with_fallback()
2025-10-02 17:35:08,165 - WARNING - [ERR-0003] - [bcfd738e] Failed to save recommendations to database | From: holistic.py:run_holistic_market_model()
2025-10-02 17:35:08,169 - ERROR - [ERR-0001] - [67ced129] Error processing ticker SHIB-USD | Exception: NotImplementedError: Collection objects do not implement truth value testing or bool(). Please compare with None instead: collection is not None | From: batch_run.py:process_ticker()
2025-10-02 17:35:08,178 - INFO - [INFO] - Batch processing completed. Successful: 0/94
2025-10-02 17:38:06,957 - INFO - [INFO] - Pipeline processing completed. Successful: 2/2
2025-10-02 17:43:57,161 - WARNING - [ERR-0001] - [5420e951] Attempting to extract JSON from text (length: 168 chars) | From: helpers.py:extract_json_from_text()
2025-10-02 17:43:57,164 - ERROR - [ERR-0001] - [3a31c48b] Failed to extract any valid JSON from text | From: helpers.py:extract_json_from_text()
2025-10-02 17:43:57,164 - WARNING - [ERR-0001] - [4a8ce9af] Attempting to extract JSON from text (length: 168 chars) | From: helpers.py:extract_json_from_text()
2025-10-02 17:43:57,167 - ERROR - [ERR-0001] - [d292e318] Text preview: Error generating content: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource has been exhausted (e.g. check quota).', 'status': 'RESOURCE_EXHAUSTED'}}... | From: helpers.py:extract_json_from_text()
2025-10-02 17:43:57,167 - ERROR - [ERR-0001] - [1a130089] Failed to extract any valid JSON from text | From: helpers.py:extract_json_from_text()
2025-10-02 17:43:57,168 - ERROR - [ERR-0001] - [51289ae9] Text preview: Error generating content: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource has been exhausted (e.g. check quota).', 'status': 'RESOURCE_EXHAUSTED'}}... | From: helpers.py:extract_json_from_text()
2025-10-02 17:43:57,168 - WARNING - [ERR-0001] - [ab9322cd] Attempting to extract JSON from text (length: 168 chars) | From: helpers.py:extract_json_from_text()
2025-10-02 17:43:57,171 - ERROR - [ERR-0103] - [f7163a88] Error parsing AI response as JSON | Exception: JSONDecodeError: Expecting value: line 1 column 1 (char 0) | From: fx_long_short.py:run_fx_model()
2025-10-02 17:43:57,174 - ERROR - [ERR-0001] - [a8993369] Failed to extract any valid JSON from text | From: helpers.py:extract_json_from_text()
2025-10-02 17:43:57,178 - WARNING - [WARN-0002] - [ee549ad0] Raw response content: Error generating content: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource has been exhausted (e.g. check quota).', 'status': 'RESOURCE_EXHAUSTED'}}... | From: fx_long_short.py:run_fx_model()
2025-10-02 17:43:57,182 - ERROR - [ERR-0001] - [336792c4] Text preview: Error generating content: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource has been exhausted (e.g. check quota).', 'status': 'RESOURCE_EXHAUSTED'}}... | From: helpers.py:extract_json_from_text()
2025-10-02 17:43:57,184 - ERROR - [ERR-0001] - [d4d2c129] Failed to extract valid JSON from AI response | From: holistic.py:run_holistic_market_model()
2025-10-02 17:43:57,184 - ERROR - [ERR-0001] - [ba448f2d] Error processing ticker EURCNH=X | Exception: NotImplementedError: Collection objects do not implement truth value testing or bool(). Please compare with None instead: collection is not None | From: batch_run.py:process_ticker()
2025-10-02 17:43:57,188 - WARNING - [WARN-0002] - [512ea26b] Raw response content: Error generating content: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource has been exhausted (e.g. check quota).', 'status': 'RESOURCE_EXHAUSTED'}}... | From: holistic.py:run_holistic_market_model()
2025-10-02 17:43:57,293 - ERROR - [ERR-0001] - [dcda353a] Error processing ticker ^RUT | Exception: NotImplementedError: Collection objects do not implement truth value testing or bool(). Please compare with None instead: collection is not None | From: batch_run.py:process_ticker()
2025-10-02 17:43:57,366 - WARNING - [ERR-0001] - [ec0671a5] Attempting to extract JSON from text (length: 168 chars) | From: helpers.py:extract_json_from_text()
2025-10-02 17:43:57,366 - ERROR - [ERR-0001] - [792f4fec] Failed to extract any valid JSON from text | From: helpers.py:extract_json_from_text()
2025-10-02 17:43:57,367 - ERROR - [ERR-0001] - [217e9c34] Text preview: Error generating content: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource has been exhausted (e.g. check quota).', 'status': 'RESOURCE_EXHAUSTED'}}... | From: helpers.py:extract_json_from_text()
2025-10-02 17:43:57,367 - WARNING - [ERR-0001] - [c5055806] Attempting to extract JSON from text (length: 168 chars) | From: helpers.py:extract_json_from_text()
2025-10-02 17:43:57,367 - ERROR - [ERR-0001] - [1b3e807d] Failed to extract any valid JSON from text | From: helpers.py:extract_json_from_text()
2025-10-02 17:43:57,368 - ERROR - [ERR-0001] - [025002aa] Text preview: Error generating content: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource has been exhausted (e.g. check quota).', 'status': 'RESOURCE_EXHAUSTED'}}... | From: helpers.py:extract_json_from_text()
2025-10-02 17:43:57,368 - ERROR - [ERR-0001] - [5de0fe63] Failed to extract valid JSON from AI response | From: holistic.py:run_holistic_market_model()
2025-10-02 17:43:57,368 - WARNING - [WARN-0002] - [505fa5f5] Raw response content: Error generating content: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource has been exhausted (e.g. check quota).', 'status': 'RESOURCE_EXHAUSTED'}}... | From: holistic.py:run_holistic_market_model()
2025-10-02 17:43:57,369 - ERROR - [ERR-0001] - [5f26dc23] Error processing ticker ^FCHI | Exception: NotImplementedError: Collection objects do not implement truth value testing or bool(). Please compare with None instead: collection is not None | From: batch_run.py:process_ticker()
2025-10-02 17:43:57,431 - WARNING - [ERR-0001] - [af978b09] Attempting to extract JSON from text (length: 168 chars) | From: helpers.py:extract_json_from_text()
2025-10-02 17:43:57,432 - WARNING - [ERR-0001] - [1b3dda60] Attempting to extract JSON from text (length: 168 chars) | From: helpers.py:extract_json_from_text()
2025-10-02 17:43:57,432 - ERROR - [ERR-0001] - [f5f4ce96] Failed to extract any valid JSON from text | From: helpers.py:extract_json_from_text()
2025-10-02 17:43:57,433 - ERROR - [ERR-0001] - [a992d00e] Failed to extract any valid JSON from text | From: helpers.py:extract_json_from_text()
2025-10-02 17:43:57,433 - ERROR - [ERR-0001] - [d15b3437] Text preview: Error generating content: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource has been exhausted (e.g. check quota).', 'status': 'RESOURCE_EXHAUSTED'}}... | From: helpers.py:extract_json_from_text()
2025-10-02 17:43:57,433 - WARNING - [ERR-0001] - [d32252b8] Attempting to extract JSON from text (length: 168 chars) | From: helpers.py:extract_json_from_text()
2025-10-02 17:43:57,434 - ERROR - [ERR-0001] - [f44b3d94] Text preview: Error generating content: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource has been exhausted (e.g. check quota).', 'status': 'RESOURCE_EXHAUSTED'}}... | From: helpers.py:extract_json_from_text()
2025-10-02 17:43:57,434 - WARNING - [ERR-0001] - [71431820] Attempting to extract JSON from text (length: 168 chars) | From: helpers.py:extract_json_from_text()
2025-10-02 17:43:57,435 - WARNING - [ERR-0001] - [d2f3e5ac] Attempting to extract JSON from text (length: 168 chars) | From: helpers.py:extract_json_from_text()
2025-10-02 17:43:57,435 - ERROR - [ERR-0001] - [ec92f231] Failed to extract any valid JSON from text | From: helpers.py:extract_json_from_text()
2025-10-02 17:43:57,435 - WARNING - [ERR-0001] - [ed62e784] Attempting to extract JSON from text (length: 168 chars) | From: helpers.py:extract_json_from_text()
2025-10-02 17:43:57,435 - ERROR - [ERR-0001] - [a02357d6] Failed to extract any valid JSON from text | From: helpers.py:extract_json_from_text()
2025-10-02 17:43:57,436 - ERROR - [ERR-0001] - [0432a191] Failed to extract any valid JSON from text | From: helpers.py:extract_json_from_text()
2025-10-02 17:43:57,436 - ERROR - [ERR-0001] - [3f636998] Text preview: Error generating content: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource has been exhausted (e.g. check quota).', 'status': 'RESOURCE_EXHAUSTED'}}... | From: helpers.py:extract_json_from_text()
2025-10-02 17:43:57,436 - ERROR - [ERR-0001] - [da528131] Failed to extract any valid JSON from text | From: helpers.py:extract_json_from_text()
2025-10-02 17:43:57,436 - ERROR - [ERR-0001] - [b0aca771] Text preview: Error generating content: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource has been exhausted (e.g. check quota).', 'status': 'RESOURCE_EXHAUSTED'}}... | From: helpers.py:extract_json_from_text()
2025-10-02 17:43:57,436 - ERROR - [ERR-0001] - [0a519198] Text preview: Error generating content: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource has been exhausted (e.g. check quota).', 'status': 'RESOURCE_EXHAUSTED'}}... | From: helpers.py:extract_json_from_text()
2025-10-02 17:43:57,436 - WARNING - [ERR-0001] - [27f8cb01] Attempting to extract JSON from text (length: 168 chars) | From: helpers.py:extract_json_from_text()
2025-10-02 17:43:57,437 - ERROR - [ERR-0001] - [3b757074] Text preview: Error generating content: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource has been exhausted (e.g. check quota).', 'status': 'RESOURCE_EXHAUSTED'}}... | From: helpers.py:extract_json_from_text()
2025-10-02 17:43:57,437 - WARNING - [ERR-0001] - [198df834] Attempting to extract JSON from text (length: 168 chars) | From: helpers.py:extract_json_from_text()
2025-10-02 17:43:57,437 - ERROR - [ERR-0001] - [02a6b82c] Failed to extract valid JSON from AI response | From: holistic.py:run_holistic_market_model()
2025-10-02 17:43:57,437 - ERROR - [ERR-0001] - [221a2bf8] Failed to extract any valid JSON from text | From: helpers.py:extract_json_from_text()
2025-10-02 17:43:57,437 - ERROR - [ERR-0001] - [6dfd2a03] Failed to extract valid JSON from AI response | From: holistic.py:run_holistic_market_model()
2025-10-02 17:43:57,437 - ERROR - [ERR-0001] - [431eca93] Failed to extract any valid JSON from text | From: helpers.py:extract_json_from_text()
2025-10-02 17:43:57,438 - WARNING - [WARN-0002] - [97ed4c07] Raw response content: Error generating content: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource has been exhausted (e.g. check quota).', 'status': 'RESOURCE_EXHAUSTED'}}... | From: holistic.py:run_holistic_market_model()
2025-10-02 17:43:57,438 - ERROR - [ERR-0001] - [9b39b026] Text preview: Error generating content: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource has been exhausted (e.g. check quota).', 'status': 'RESOURCE_EXHAUSTED'}}... | From: helpers.py:extract_json_from_text()
2025-10-02 17:43:57,438 - WARNING - [WARN-0002] - [871ca5eb] Raw response content: Error generating content: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource has been exhausted (e.g. check quota).', 'status': 'RESOURCE_EXHAUSTED'}}... | From: holistic.py:run_holistic_market_model()
2025-10-02 17:43:57,438 - ERROR - [ERR-0001] - [ecee7e3b] Text preview: Error generating content: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource has been exhausted (e.g. check quota).', 'status': 'RESOURCE_EXHAUSTED'}}... | From: helpers.py:extract_json_from_text()
2025-10-02 17:43:57,439 - ERROR - [ERR-0001] - [ba01af25] Failed to extract valid JSON from AI response | From: holistic.py:run_holistic_market_model()
2025-10-02 17:43:57,440 - ERROR - [ERR-0001] - [98b4d0f6] Failed to extract valid JSON from AI response | From: holistic.py:run_holistic_market_model()
2025-10-02 17:43:57,441 - WARNING - [WARN-0002] - [b0fea6d6] Raw response content: Error generating content: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource has been exhausted (e.g. check quota).', 'status': 'RESOURCE_EXHAUSTED'}}... | From: holistic.py:run_holistic_market_model()
2025-10-02 17:43:57,441 - ERROR - [ERR-0001] - [9a36770e] Error processing ticker ^SSMI | Exception: NotImplementedError: Collection objects do not implement truth value testing or bool(). Please compare with None instead: collection is not None | From: batch_run.py:process_ticker()
2025-10-02 17:43:57,441 - WARNING - [WARN-0002] - [01ea1b46] Raw response content: Error generating content: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource has been exhausted (e.g. check quota).', 'status': 'RESOURCE_EXHAUSTED'}}... | From: holistic.py:run_holistic_market_model()
2025-10-02 17:43:57,446 - ERROR - [ERR-0001] - [0122b96f] Error processing ticker ^GDAXI | Exception: NotImplementedError: Collection objects do not implement truth value testing or bool(). Please compare with None instead: collection is not None | From: batch_run.py:process_ticker()
2025-10-02 17:43:57,552 - ERROR - [ERR-0001] - [54e146d0] Error processing ticker ^N225 | Exception: NotImplementedError: Collection objects do not implement truth value testing or bool(). Please compare with None instead: collection is not None | From: batch_run.py:process_ticker()
2025-10-02 17:43:57,553 - ERROR - [ERR-0001] - [69b8006d] Error processing ticker 000001.SS | Exception: NotImplementedError: Collection objects do not implement truth value testing or bool(). Please compare with None instead: collection is not None | From: batch_run.py:process_ticker()
2025-10-02 17:43:57,704 - WARNING - [ERR-0001] - [bef67699] Attempting to extract JSON from text (length: 168 chars) | From: helpers.py:extract_json_from_text()
2025-10-02 17:43:57,704 - WARNING - [ERR-0001] - [0c0d4108] Attempting to extract JSON from text (length: 168 chars) | From: helpers.py:extract_json_from_text()
2025-10-02 17:43:57,705 - ERROR - [ERR-0001] - [08637f26] Failed to extract any valid JSON from text | From: helpers.py:extract_json_from_text()
2025-10-02 17:43:57,706 - ERROR - [ERR-0001] - [b3f1d3cf] Failed to extract any valid JSON from text | From: helpers.py:extract_json_from_text()
2025-10-02 17:43:57,707 - ERROR - [ERR-0001] - [b3d11a55] Text preview: Error generating content: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource has been exhausted (e.g. check quota).', 'status': 'RESOURCE_EXHAUSTED'}}... | From: helpers.py:extract_json_from_text()
2025-10-02 17:43:57,707 - WARNING - [ERR-0001] - [07fbf2be] Attempting to extract JSON from text (length: 168 chars) | From: helpers.py:extract_json_from_text()
2025-10-02 17:43:57,707 - ERROR - [ERR-0001] - [c1b2c92c] Failed to extract any valid JSON from text | From: helpers.py:extract_json_from_text()
2025-10-02 17:43:57,707 - ERROR - [ERR-0001] - [a00ae3ef] Text preview: Error generating content: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource has been exhausted (e.g. check quota).', 'status': 'RESOURCE_EXHAUSTED'}}... | From: helpers.py:extract_json_from_text()
2025-10-02 17:43:57,708 - ERROR - [ERR-0001] - [f19189e6] Text preview: Error generating content: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource has been exhausted (e.g. check quota).', 'status': 'RESOURCE_EXHAUSTED'}}... | From: helpers.py:extract_json_from_text()
2025-10-02 17:43:57,708 - WARNING - [ERR-0001] - [756ba734] Attempting to extract JSON from text (length: 168 chars) | From: helpers.py:extract_json_from_text()
2025-10-02 17:43:57,709 - ERROR - [ERR-0001] - [340a215d] Failed to extract any valid JSON from text | From: helpers.py:extract_json_from_text()
2025-10-02 17:43:57,709 - ERROR - [ERR-0001] - [4c7e3fe5] Text preview: Error generating content: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource has been exhausted (e.g. check quota).', 'status': 'RESOURCE_EXHAUSTED'}}... | From: helpers.py:extract_json_from_text()
2025-10-02 17:43:57,709 - ERROR - [ERR-0001] - [f3fc7ccf] Failed to extract valid JSON from AI response | From: holistic.py:run_holistic_market_model()
2025-10-02 17:43:57,713 - WARNING - [WARN-0002] - [72676f09] Raw response content: Error generating content: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource has been exhausted (e.g. check quota).', 'status': 'RESOURCE_EXHAUSTED'}}... | From: holistic.py:run_holistic_market_model()
2025-10-02 17:43:57,709 - ERROR - [ERR-0001] - [2dedbef6] Failed to extract valid JSON from AI response | From: holistic.py:run_holistic_market_model()
2025-10-02 17:43:57,709 - WARNING - [ERR-0001] - [9b1f141c] Attempting to extract JSON from text (length: 168 chars) | From: helpers.py:extract_json_from_text()
2025-10-02 17:43:57,717 - ERROR - [ERR-0001] - [3abb7f72] Failed to extract any valid JSON from text | From: helpers.py:extract_json_from_text()
2025-10-02 17:43:57,716 - WARNING - [WARN-0002] - [6c757631] Raw response content: Error generating content: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource has been exhausted (e.g. check quota).', 'status': 'RESOURCE_EXHAUSTED'}}... | From: holistic.py:run_holistic_market_model()
2025-10-02 17:43:57,716 - ERROR - [ERR-0001] - [c34e2893] Error processing ticker ^FTSE | Exception: NotImplementedError: Collection objects do not implement truth value testing or bool(). Please compare with None instead: collection is not None | From: batch_run.py:process_ticker()
2025-10-02 17:43:57,719 - ERROR - [ERR-0001] - [fde3e4da] Text preview: Error generating content: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource has been exhausted (e.g. check quota).', 'status': 'RESOURCE_EXHAUSTED'}}... | From: helpers.py:extract_json_from_text()
2025-10-02 17:43:57,720 - ERROR - [ERR-0001] - [6352734f] Error processing ticker 000300.SS | Exception: NotImplementedError: Collection objects do not implement truth value testing or bool(). Please compare with None instead: collection is not None | From: batch_run.py:process_ticker()
